date,ticker,marketCap,size_category,Total Cash From Operating Activities,Net Income,Depreciation And Amortization,Change In Working Capital,Total Revenue,Gross Profit,Operating Income,Total Assets,Accounts Receivable,Inventory,Accounts Payable
2024-04-30,LOW,144199286784,Large-Cap,,,,,,,,,,,
2024-07-31,LOW,144199286784,Large-Cap,,2383000000.0,481000000.0,215000000.0,23586000000.0,7895000000.0,3447000000.0,44934000000.0,,16841000000.0,10336000000.0
2024-10-31,LOW,144199286784,Large-Cap,,1695000000.0,494000000.0,-962000000.0,20170000000.0,6796000000.0,2536000000.0,44743000000.0,,17566000000.0,10602000000.0
2025-01-31,LOW,144199286784,Large-Cap,,1124000000.0,511000000.0,-842000000.0,18554000000.0,6097000000.0,1830000000.0,43102000000.0,,17409000000.0,9290000000.0
2025-04-30,LOW,144199286784,Large-Cap,,1641000000.0,507000000.0,896000000.0,20930000000.0,6986000000.0,2494000000.0,45372000000.0,,18335000000.0,11235000000.0
2025-07-31,LOW,144199286784,Large-Cap,,2398000000.0,515000000.0,1170000000.0,23959000000.0,8101000000.0,3469000000.0,46614000000.0,,16342000000.0,9513000000.0
2024-01-31,LULU,20907270144,Large-Cap,,,,,,,,,,,
2024-04-30,LULU,20907270144,Large-Cap,,,,,,,,,,,
2024-07-31,LULU,20907270144,Large-Cap,,392922000.0,103573000.0,-62422000.0,2371078000.0,1412185000.0,540226000.0,6744135000.0,126121000.0,1429043000.0,317348000.0
2024-10-31,LULU,20907270144,Large-Cap,,351870000.0,113599000.0,-182150000.0,2396660000.0,1401606000.0,490661000.0,7083669000.0,143418000.0,1800893000.0,385960000.0
2025-01-31,LULU,20907270144,Large-Cap,,748403000.0,133593000.0,507775000.0,3611497000.0,2181952000.0,1042168000.0,7603292000.0,120173000.0,1442081000.0,271406000.0
2025-04-30,LULU,20907270144,Large-Cap,,314572000.0,114529000.0,-523626000.0,2370660000.0,1383126000.0,438625000.0,7430543000.0,141241000.0,1652091000.0,303975000.0
2025-07-31,LULU,20907270144,Large-Cap,,370905000.0,119715000.0,-195699000.0,2525219000.0,1477202000.0,523814000.0,7523439000.0,139258000.0,1722570000.0,373333000.0
2023-12-31,LUV,17084355584,Large-Cap,,,,,,,,,,,
2024-03-31,LUV,17084355584,Large-Cap,,,,,,,,,,,
2024-06-30,LUV,17084355584,Large-Cap,,367000000.0,404000000.0,-872000000.0,7354000000.0,1491000000.0,398000000.0,35563000000.0,67000000.0,784000000.0,330000000.0
2024-09-30,LUV,17084355584,Large-Cap,,67000000.0,438000000.0,-411000000.0,6870000000.0,1117000000.0,38000000.0,34847000000.0,50000000.0,770000000.0,389000000.0
2024-12-31,LUV,17084355584,Large-Cap,,261000000.0,407000000.0,-127000000.0,6930000000.0,1228000000.0,278000000.0,33750000000.0,47000000.0,800000000.0,339000000.0
2025-03-31,LUV,17084355584,Large-Cap,,-149000000.0,396000000.0,673000000.0,6428000000.0,867000000.0,-223000000.0,33212000000.0,47000000.0,786000000.0,396000000.0
2025-06-30,LUV,17084355584,Large-Cap,,213000000.0,400000000.0,-371000000.0,7244000000.0,1358000000.0,225000000.0,28712000000.0,60000000.0,773000000.0,278000000.0
2023-12-31,LVS,37075357696,Large-Cap,,,,,,,,,,,
2024-03-31,LVS,37075357696,Large-Cap,,,,,,,,,,,
2024-06-30,LVS,37075357696,Large-Cap,,353000000.0,330000000.0,50000000.0,2761000000.0,1342000000.0,610000000.0,21113000000.0,436000000.0,37000000.0,149000000.0
2024-09-30,LVS,37075357696,Large-Cap,,275000000.0,339000000.0,74000000.0,2682000000.0,1269000000.0,519000000.0,21354000000.0,413000000.0,41000000.0,139000000.0
2024-12-31,LVS,37075357696,Large-Cap,,324000000.0,363000000.0,121000000.0,2896000000.0,1412000000.0,603000000.0,20666000000.0,417000000.0,41000000.0,164000000.0
2025-03-31,LVS,37075357696,Large-Cap,,352000000.0,377000000.0,-290000000.0,2862000000.0,1417000000.0,620000000.0,21247000000.0,435000000.0,41000000.0,151000000.0
2025-06-30,LVS,37075357696,Large-Cap,,461000000.0,391000000.0,-784000000.0,3175000000.0,1637000000.0,800000000.0,21850000000.0,533000000.0,40000000.0,162000000.0
2024-02-29,LW,7695168000,Mid-Cap,,,,,,,,,,,
2024-05-31,LW,7695168000,Mid-Cap,,129700000.0,86800000.0,91200000.0,1611900000.0,387900000.0,212500000.0,7367000000.0,743600000.0,1138600000.0,833800000.0
2024-08-31,LW,7695168000,Mid-Cap,,127400000.0,90500000.0,136800000.0,1654100000.0,356000000.0,212100000.0,7512500000.0,720900000.0,1135700000.0,688700000.0
2024-11-30,LW,7695168000,Mid-Cap,,-36100000.0,120500000.0,-40300000.0,1600900000.0,277800000.0,93100000.0,7452100000.0,695000000.0,1327200000.0,846000000.0
2025-02-28,LW,7695168000,Mid-Cap,,146000000.0,102200000.0,-184700000.0,1520500000.0,422500000.0,258300000.0,7422800000.0,716600000.0,1249300000.0,664600000.0
2025-05-31,LW,7695168000,Mid-Cap,,119900000.0,94300000.0,166300000.0,1675800000.0,342300000.0,201600000.0,7392600000.0,781600000.0,1035400000.0,616400000.0
2023-12-31,LYB,15905514496,Large-Cap,,,,,,,,,,,
2024-03-31,LYB,15905514496,Large-Cap,,,,,,,,,,,
2024-06-30,LYB,15905514496,Large-Cap,,923000000.0,387000000.0,63000000.0,8678000000.0,1434000000.0,999000000.0,37064000000.0,3855000000.0,5073000000.0,4074000000.0
2024-09-30,LYB,15905514496,Large-Cap,,570000000.0,381000000.0,-497000000.0,10322000000.0,1242000000.0,807000000.0,37263000000.0,3682000000.0,5261000000.0,3626000000.0
2024-12-31,LYB,15905514496,Large-Cap,,-598000000.0,389000000.0,1093000000.0,9497000000.0,750000000.0,285000000.0,35746000000.0,3121000000.0,4658000000.0,3732000000.0
2025-03-31,LYB,15905514496,Large-Cap,,175000000.0,323000000.0,-716000000.0,7677000000.0,549000000.0,114000000.0,35189000000.0,3558000000.0,4930000000.0,3662000000.0
2025-06-30,LYB,15905514496,Large-Cap,,114000000.0,332000000.0,117000000.0,7658000000.0,787000000.0,317000000.0,35352000000.0,3083000000.0,4568000000.0,3113000000.0
2023-12-31,LYV,37527207936,Large-Cap,,,,,,,,,,45141000.0,
2024-03-31,LYV,37527207936,Large-Cap,,,,,,,,,,,
2024-06-30,LYV,37527207936,Large-Cap,,297970000.0,137729000.0,-92726000.0,6023416000.0,1615207000.0,465040000.0,20453984000.0,2464042000.0,,2107360000.0
2024-09-30,LYV,37527207936,Large-Cap,,451805000.0,137001000.0,-1443799000.0,7651087000.0,1870899000.0,635557000.0,19747070000.0,2693998000.0,,2375799000.0
2024-12-31,LYV,37527207936,Large-Cap,,200987000.0,142599000.0,1259745000.0,5681593000.0,1193176000.0,-245061000.0,19638771000.0,1747316000.0,50145000.0,2102656000.0
2025-03-31,LYV,37527207936,Large-Cap,,23203000.0,149455000.0,1056635000.0,3382117000.0,1127180000.0,112567000.0,21827118000.0,1850779000.0,,2283937000.0
2025-06-30,LYV,37527207936,Large-Cap,,243411000.0,159025000.0,-387840000.0,7006641000.0,1795885000.0,485797000.0,23150333000.0,2464829000.0,,2521723000.0
2023-12-31,MA,510884216832,Large-Cap,,,,,,,,,,,
2024-03-31,MA,510884216832,Large-Cap,,,,,,,,,,,
2024-06-30,MA,510884216832,Large-Cap,,3258000000.0,225000000.0,-880000000.0,6961000000.0,5354000000.0,4139000000.0,42333000000.0,4195000000.0,,835000000.0
2024-09-30,MA,510884216832,Large-Cap,,3263000000.0,225000000.0,1060000000.0,7369000000.0,5470000000.0,4196000000.0,47237000000.0,4014000000.0,,911000000.0
2024-12-31,MA,510884216832,Large-Cap,,3342000000.0,231000000.0,883000000.0,7489000000.0,5836000000.0,4234000000.0,48081000000.0,3773000000.0,,929000000.0
2025-03-31,MA,510884216832,Large-Cap,,3280000000.0,275000000.0,-1884000000.0,7250000000.0,5562000000.0,4301000000.0,48470000000.0,3965000000.0,,993000000.0
2025-06-30,MA,510884216832,Large-Cap,,3701000000.0,281000000.0,-137000000.0,8133000000.0,6281000000.0,4914000000.0,51431000000.0,4184000000.0,,818000000.0
2023-12-31,MAA,16751302656,Large-Cap,,,,,,,,,,,94461000.0
2024-03-31,MAA,16751302656,Large-Cap,,,,,,,,,,,
2024-06-30,MAA,16751302656,Large-Cap,,101953000.0,145177000.0,84434000.0,546435000.0,178416000.0,165745000.0,11562867000.0,,,
2024-09-30,MAA,16751302656,Large-Cap,,115195000.0,146907000.0,31893000.0,551126000.0,175578000.0,162850000.0,11756252000.0,,,
2024-12-31,MAA,16751302656,Large-Cap,,166646000.0,151060000.0,-32791000.0,549832000.0,176468000.0,162396000.0,11812369000.0,,,124813000.0
2025-03-31,MAA,16751302656,Large-Cap,,181673000.0,152520000.0,-76874000.0,549295000.0,175014000.0,159395000.0,11811957000.0,,,
2025-06-30,MAA,16751302656,Large-Cap,,108127000.0,153688000.0,85021000.0,549902000.0,164216000.0,151403000.0,11835597000.0,,,
2023-12-31,MAR,71721869312,Large-Cap,,,,,,,,,,,
2024-03-31,MAR,71721869312,Large-Cap,,,,,,,,,,,
2024-06-30,MAR,71721869312,Large-Cap,,772000000.0,124000000.0,-33000000.0,6439000000.0,1498000000.0,1203000000.0,25740000000.0,2847000000.0,,826000000.0
2024-09-30,MAR,71721869312,Large-Cap,,584000000.0,-27000000.0,112000000.0,6255000000.0,1274000000.0,953000000.0,26209000000.0,2920000000.0,,807000000.0
2024-12-31,MAR,71721869312,Large-Cap,,455000000.0,279000000.0,80000000.0,6429000000.0,1139000000.0,804000000.0,26182000000.0,2795000000.0,,763000000.0
2025-03-31,MAR,71721869312,Large-Cap,,665000000.0,136000000.0,-325000000.0,6263000000.0,1245000000.0,949000000.0,26651000000.0,2899000000.0,,812000000.0
2025-06-30,MAR,71721869312,Large-Cap,,763000000.0,143000000.0,-144000000.0,6744000000.0,1542000000.0,1244000000.0,27342000000.0,2983000000.0,,778000000.0
2023-12-31,MAS,14747574272,Large-Cap,,,,,,,,,,,
2024-03-31,MAS,14747574272,Large-Cap,,,,,,,,,,,
2024-06-30,MAS,14747574272,Large-Cap,,258000000.0,,14000000.0,2091000000.0,785000000.0,397000000.0,5365000000.0,1314000000.0,1057000000.0,924000000.0
2024-09-30,MAS,14747574272,Large-Cap,,167000000.0,,107000000.0,1983000000.0,725000000.0,357000000.0,5296000000.0,1152000000.0,1013000000.0,874000000.0
2024-12-31,MAS,14747574272,Large-Cap,,182000000.0,,158000000.0,1828000000.0,636000000.0,291000000.0,5016000000.0,1035000000.0,938000000.0,789000000.0
2025-03-31,MAS,14747574272,Large-Cap,,186000000.0,,-419000000.0,1801000000.0,644000000.0,286000000.0,5107000000.0,1258000000.0,1047000000.0,868000000.0
2025-06-30,MAS,14747574272,Large-Cap,,270000000.0,,-40000000.0,2051000000.0,772000000.0,411000000.0,5288000000.0,1318000000.0,1097000000.0,871000000.0
2023-12-31,MCD,217820610560,Large-Cap,,,,,,,,,,,
2024-03-31,MCD,217820610560,Large-Cap,,,,,,,,,,,
2024-06-30,MCD,217820610560,Large-Cap,,2022000000.0,502000000.0,-663000000.0,6490000000.0,3718000000.0,3027000000.0,53801000000.0,2404000000.0,46000000.0,949000000.0
2024-09-30,MCD,217820610560,Large-Cap,,2255000000.0,532000000.0,79000000.0,6874000000.0,3876000000.0,3229000000.0,56172000000.0,2460000000.0,54000000.0,944000000.0
2024-12-31,MCD,217820610560,Large-Cap,,2016000000.0,553000000.0,76000000.0,6388000000.0,3679000000.0,2879000000.0,55182000000.0,2383000000.0,56000000.0,1029000000.0
2025-03-31,MCD,217820610560,Large-Cap,,1868000000.0,520000000.0,111000000.0,5955000000.0,3336000000.0,2654000000.0,56329000000.0,2387000000.0,51000000.0,882000000.0
2025-06-30,MCD,217820610560,Large-Cap,,2253000000.0,544000000.0,-731000000.0,6843000000.0,3962000000.0,3261000000.0,59555000000.0,2550000000.0,55000000.0,838000000.0
2023-12-31,MCHP,34766163968,Large-Cap,,,,,,,,,,,
2024-03-31,MCHP,34766163968,Large-Cap,,,,,,,,,,,
2024-06-30,MCHP,34766163968,Large-Cap,,129300000.0,188700000.0,23000000.0,1241300000.0,736900000.0,221700000.0,15839700000.0,1086400000.0,1308000000.0,196400000.0
2024-09-30,MCHP,34766163968,Large-Cap,,78400000.0,187600000.0,-235000000.0,1163800000.0,668500000.0,148100000.0,15622300000.0,1040600000.0,1339600000.0,204200000.0
2024-12-31,MCHP,34766163968,Large-Cap,,-53600000.0,186800000.0,160600000.0,1026000000.0,561400000.0,34400000.0,15632200000.0,853300000.0,1356300000.0,195900000.0
2025-03-31,MCHP,34766163968,Large-Cap,,-154600000.0,187000000.0,151500000.0,970500000.0,501100000.0,-28700000.0,15374600000.0,684100000.0,1293500000.0,160600000.0
2025-06-30,MCHP,34766163968,Large-Cap,,-18600000.0,171100000.0,68800000.0,1075500000.0,576700000.0,54300000.0,14979500000.0,755100000.0,1169100000.0,161900000.0
2023-12-31,MCK,94600544256,Large-Cap,,,,,,,,,,,
2024-03-31,MCK,94600544256,Large-Cap,,,,,,,,,,,
2024-06-30,MCK,94600544256,Large-Cap,,915000000.0,169000000.0,-2120000000.0,79283000000.0,3152000000.0,1151000000.0,71670000000.0,23743000000.0,25571000000.0,51704000000.0
2024-09-30,MCK,94600544256,Large-Cap,,241000000.0,163000000.0,805000000.0,93651000000.0,3248000000.0,745000000.0,72429000000.0,25270000000.0,24176000000.0,53317000000.0
2024-12-31,MCK,94600544256,Large-Cap,,879000000.0,153000000.0,-4185000000.0,95294000000.0,3284000000.0,1256000000.0,71081000000.0,25831000000.0,23837000000.0,49689000000.0
2025-03-31,MCK,94600544256,Large-Cap,,1260000000.0,151000000.0,6655000000.0,90823000000.0,3639000000.0,1664000000.0,75140000000.0,22281000000.0,23001000000.0,55330000000.0
2025-06-30,MCK,94600544256,Large-Cap,,784000000.0,157000000.0,-2068000000.0,97827000000.0,3279000000.0,1083000000.0,81311000000.0,28158000000.0,25065000000.0,57861000000.0
2023-12-31,MCO,85507432448,Large-Cap,,,,,,,,,,,
2024-03-31,MCO,85507432448,Large-Cap,,,,,,,,,,,
2024-06-30,MCO,85507432448,Large-Cap,,552000000.0,110000000.0,-39000000.0,1817000000.0,1348000000.0,792000000.0,15013000000.0,1694000000.0,,57000000.0
2024-09-30,MCO,85507432448,Large-Cap,,534000000.0,108000000.0,8000000.0,1813000000.0,1301000000.0,759000000.0,15769000000.0,1708000000.0,,50000000.0
2024-12-31,MCO,85507432448,Large-Cap,,395000000.0,113000000.0,165000000.0,1672000000.0,1175000000.0,620000000.0,15505000000.0,1801000000.0,,53000000.0
2025-03-31,MCO,85507432448,Large-Cap,,625000000.0,113000000.0,-63000000.0,1924000000.0,1433000000.0,881000000.0,15096000000.0,1850000000.0,,98000000.0
2025-06-30,MCO,85507432448,Large-Cap,,578000000.0,120000000.0,-221000000.0,1898000000.0,1409000000.0,846000000.0,15487000000.0,1776000000.0,,53000000.0
2023-12-31,MDLZ,81984389120,Large-Cap,,,,,,,,,,,
2024-03-31,MDLZ,81984389120,Large-Cap,,,,,,,,,,,
2024-06-30,MDLZ,81984389120,Large-Cap,,601000000.0,317000000.0,-655000000.0,8343000000.0,2797000000.0,869000000.0,73096000000.0,3165000000.0,4009000000.0,8370000000.0
2024-09-30,MDLZ,81984389120,Large-Cap,,853000000.0,335000000.0,-413000000.0,9204000000.0,2999000000.0,1329000000.0,72191000000.0,3800000000.0,4270000000.0,9110000000.0
2024-12-31,MDLZ,81984389120,Large-Cap,,1745000000.0,331000000.0,445000000.0,9604000000.0,3711000000.0,1693000000.0,68497000000.0,3874000000.0,3827000000.0,9433000000.0
2025-03-31,MDLZ,81984389120,Large-Cap,,402000000.0,324000000.0,-326000000.0,9313000000.0,2430000000.0,682000000.0,68927000000.0,4318000000.0,4255000000.0,9921000000.0
2025-06-30,MDLZ,81984389120,Large-Cap,,641000000.0,339000000.0,-869000000.0,8984000000.0,2937000000.0,1174000000.0,71020000000.0,3528000000.0,4951000000.0,9975000000.0
2024-01-31,MDT,120854659072,Large-Cap,,,,,,,,,,,
2024-04-30,MDT,120854659072,Large-Cap,,,,,,,,,,,
2024-07-31,MDT,120854659072,Large-Cap,,1042000000.0,662000000.0,-905000000.0,7915000000.0,5154000000.0,1408000000.0,89749000000.0,6011000000.0,5414000000.0,2291000000.0
2024-10-31,MDT,120854659072,Large-Cap,,1270000000.0,675000000.0,-1061000000.0,8403000000.0,5457000000.0,1624000000.0,90042000000.0,6260000000.0,5479000000.0,2376000000.0
2025-01-31,MDT,120854659072,Large-Cap,,1294000000.0,684000000.0,462000000.0,8292000000.0,5513000000.0,1710000000.0,89973000000.0,6115000000.0,5610000000.0,2286000000.0
2025-04-30,MDT,120854659072,Large-Cap,,1056000000.0,840000000.0,450000000.0,8927000000.0,5780000000.0,1797000000.0,91680000000.0,6515000000.0,5476000000.0,2449000000.0
2025-07-31,MDT,120854659072,Large-Cap,,1040000000.0,748000000.0,-1147000000.0,8578000000.0,5577000000.0,1516000000.0,90972000000.0,6263000000.0,5886000000.0,2555000000.0
2023-12-31,MET,54279426048,Large-Cap,,,,,,,,,,,
2024-03-31,MET,54279426048,Large-Cap,,,,,,,,,,,
2024-06-30,MET,54279426048,Large-Cap,,946000000.0,,,17482000000.0,,,675745000000.0,31820000000.0,,
2024-09-30,MET,54279426048,Large-Cap,,1342000000.0,,,18258000000.0,,,704976000000.0,31443000000.0,,
2024-12-31,MET,54279426048,Large-Cap,,1271000000.0,,,18376000000.0,,,677457000000.0,29761000000.0,,
2025-03-31,MET,54279426048,Large-Cap,,945000000.0,,,18284000000.0,,,688316000000.0,31251000000.0,,
2025-06-30,MET,54279426048,Large-Cap,,729000000.0,,,17160000000.0,,,702470000000.0,31503000000.0,,
2023-12-31,META,1868405276672,Large-Cap,,,,,,,,,,,
2024-03-31,META,1868405276672,Large-Cap,,,,,,,,,,,
2024-06-30,META,1868405276672,Large-Cap,,13465000000.0,3637000000.0,-741000000.0,39071000000.0,31763000000.0,14847000000.0,230238000000.0,14505000000.0,,3173000000.0
2024-09-30,META,1868405276672,Large-Cap,,15688000000.0,4027000000.0,2070000000.0,40589000000.0,33214000000.0,17350000000.0,256408000000.0,14700000000.0,,7656000000.0
2024-12-31,META,1868405276672,Large-Cap,,20838000000.0,4460000000.0,-504000000.0,48385000000.0,39546000000.0,23364000000.0,276054000000.0,16994000000.0,,7687000000.0
2025-03-31,META,1868405276672,Large-Cap,,16644000000.0,3900000000.0,559000000.0,42314000000.0,34742000000.0,17555000000.0,280213000000.0,14514000000.0,,8512000000.0
2025-06-30,META,1868405276672,Large-Cap,,18337000000.0,4342000000.0,-957000000.0,47516000000.0,39025000000.0,20441000000.0,294744000000.0,16561000000.0,,10271000000.0
2023-12-31,MGM,9690000384,Mid-Cap,,,,,,,,,,,
2024-03-31,MGM,9690000384,Mid-Cap,,,,,,,,,,,
2024-06-30,MGM,9690000384,Mid-Cap,,187072000.0,191976000.0,-259394000.0,4327375000.0,2004194000.0,477172000.0,41815461000.0,1016898000.0,147863000.0,401924000.0
2024-09-30,MGM,9690000384,Mid-Cap,,184578000.0,233330000.0,62748000.0,4183138000.0,1867979000.0,332880000.0,42740953000.0,964741000.0,144843000.0,391836000.0
2024-12-31,MGM,9690000384,Mid-Cap,,157432000.0,209229000.0,17120000.0,4346562000.0,1952170000.0,358594000.0,42231627000.0,1071412000.0,140559000.0,412662000.0
2025-03-31,MGM,9690000384,Mid-Cap,,148554000.0,236444000.0,-150796000.0,4277082000.0,1957199000.0,413506000.0,41903113000.0,970077000.0,135016000.0,380842000.0
2025-06-30,MGM,9690000384,Mid-Cap,,48951000.0,241975000.0,11858000.0,4404870000.0,1959441000.0,379679000.0,41699395000.0,1043734000.0,126704000.0,383466000.0
2023-12-31,MHK,7989542400,Mid-Cap,,,,,,,,,,,
2024-03-31,MHK,7989542400,Mid-Cap,,,,,,,,,,,
2024-06-30,MHK,7989542400,Mid-Cap,,157400000.0,171500000.0,-100700000.0,2801300000.0,723800000.0,214000000.0,13279600000.0,1905200000.0,2579900000.0,1082800000.0
2024-09-30,MHK,7989542400,Mid-Cap,,162000000.0,156200000.0,22600000.0,2719000000.0,692600000.0,212300000.0,13313200000.0,1922900000.0,2612100000.0,1061200000.0
2024-12-31,MHK,7989542400,Mid-Cap,,93200000.0,156400000.0,79000000.0,2637200000.0,621800000.0,130000000.0,12778600000.0,1674100000.0,2513600000.0,978500000.0
2025-03-31,MHK,7989542400,Mid-Cap,,72600000.0,150400000.0,-215200000.0,2525800000.0,583300000.0,96000000.0,13408500000.0,2000200000.0,2610400000.0,1124600000.0
2025-06-30,MHK,7989542400,Mid-Cap,,146500000.0,155600000.0,-110300000.0,2802100000.0,714400000.0,188700000.0,13778800000.0,2095300000.0,2709900000.0,1173100000.0
2024-02-29,MKC,17627850752,Large-Cap,,,,,,,,,,,
2024-05-31,MKC,17627850752,Large-Cap,,184200000.0,57100000.0,-73600000.0,1643200000.0,619600000.0,235900000.0,12987600000.0,598500000.0,1158200000.0,1210300000.0
2024-08-31,MKC,17627850752,Large-Cap,,223100000.0,54600000.0,-109900000.0,1679800000.0,649900000.0,288400000.0,13204900000.0,660900000.0,1242600000.0,1227800000.0
2024-11-30,MKC,17627850752,Large-Cap,,215200000.0,51300000.0,187900000.0,1798000000.0,722200000.0,307800000.0,13070300000.0,587400000.0,1239900000.0,1238100000.0
2025-02-28,MKC,17627850752,Large-Cap,,162300000.0,53800000.0,-102300000.0,1605500000.0,604000000.0,225200000.0,12899800000.0,516900000.0,1245600000.0,1161900000.0
2025-05-31,MKC,17627850752,Large-Cap,,175000000.0,57100000.0,-187500000.0,1659500000.0,622800000.0,258600000.0,13190400000.0,584500000.0,1307500000.0,1177900000.0
2023-12-31,MKTX,6730710016,Mid-Cap,,,,,,,,,,,
2024-03-31,MKTX,6730710016,Mid-Cap,,,,,,,,,,,
2024-06-30,MKTX,6730710016,Mid-Cap,,64938000.0,19995000.0,27246000.0,197660000.0,136748000.0,81339000.0,1886713000.0,92350000.0,,36338000.0
2024-09-30,MKTX,6730710016,Mid-Cap,,71489000.0,20515000.0,-6761000.0,206715000.0,143897000.0,87055000.0,1833049000.0,102760000.0,,33437000.0
2024-12-31,MKTX,6730710016,Mid-Cap,,65139000.0,20154000.0,81029000.0,202404000.0,138566000.0,79976000.0,1789216000.0,91845000.0,,37320000.0
2025-03-31,MKTX,6730710016,Mid-Cap,,15065000.0,19999000.0,-9526000.0,208576000.0,142475000.0,88382000.0,1878096000.0,109171000.0,,29215000.0
2025-06-30,MKTX,6730710016,Mid-Cap,,71180000.0,21058000.0,-326000.0,219462000.0,149778000.0,91864000.0,1974938000.0,113242000.0,,31628000.0
2023-12-31,MLM,37012205568,Large-Cap,,,161200000.0,,,,,,,,
2024-03-31,MLM,37012205568,Large-Cap,,,,,,,,,,,
2024-06-30,MLM,37012205568,Large-Cap,,294000000.0,,-453000000.0,1764000000.0,517000000.0,419000000.0,16333000000.0,909000000.0,1105000000.0,304000000.0
2024-09-30,MLM,37012205568,Large-Cap,,363000000.0,,69000000.0,1889000000.0,599000000.0,493000000.0,16469000000.0,916000000.0,1089000000.0,315000000.0
2024-12-31,MLM,37012205568,Large-Cap,,294000000.0,,233000000.0,1631000000.0,490000000.0,405000000.0,18170000000.0,678000000.0,1115000000.0,375000000.0
